external_id,player_id,name,firstname,lastname,full_name,nationality,teams,team_countries,leagues,current_name_ko,current_short_name_ko,method,matched_name,name_ko,short_name_ko,current_quality_bad
42215,16929,Musaab Khidir,Musaab Khidir Kamal,Djebril Mohamed,Musaab Khidir Kamal Djebril Mohamed,Qatar,Qatar,Qatar,World Cup,무사브 케데르,케데르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,무사브 케데르,케데르,False
42224,16947,Hashim Ali,Hashim,Ali Abdullatif,Hashim Ali Abdullatif,Qatar,,,,,,nationality-phonetic:Qatar:arabic,Hashim Ali Abdullatif,흐아시이므 아리 아브두르라티프,아리,False
42226,16930,Mohamed Salah,Mohamed Salah,Elneel,Mohamed Salah Elneel,Qatar,,,,,,wikidata-ko-label,Mohamed Salah,모하메드 살라,살라,False
42232,16969,Abdullah Marafee,Abdullah Hassan,Marafee,Abdullah Hassan Marafee,Qatar,,,,압둘라 하산 마라피,압둘라,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라 하산 마라피,압둘라,False
42261,18663,Rebin Solaka,Rebin Ghareeb,Solaka Adhamat,Rebin Ghareeb Solaka Adhamat,Iraq,,,,레빈 가리브 솔라카 아다맛,레빈 솔라카,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,레빈 가리브 솔라카 아다맛,레빈 솔라카,False
42286,18802,Ahmed Al Ganehi,Ahmed Mohammed,Al Ganehi,Ahmed Mohammed Al Ganehi,Qatar,,,,아흐메드 알 가네히,아흐메드,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,아흐메드 알 가네히,아흐메드,False
42288,18767,Lucas Mendes,Lucas Michel,Mendes,Lucas Michel Mendes,Brazil,,,,루카스 멘데스,멘데스,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,루카스 멘데스,멘데스,False
42290,16970,Almahdi Ali,Almahdi Ali,Mukhtar,Almahdi Ali Mukhtar,Qatar,,,,알마흐디 알리 무크타르,무크타르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알마흐디 알리 무크타르,무크타르,False
42302,18829,Amro Abdelfatah Ali Surag,Amro Abdelfatah Ali,Surag,Amro Abdelfatah Ali Surag,Qatar,,,,암로 압델파타 알리 수라그,암로,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,암로 압델파타 알리 수라그,암로,False
42313,16931,Moayed Hassan,Moayed Hassan,Fedaily,Moayed Hassan Fedaily,Qatar,,,,,,nationality-phonetic:Qatar:arabic,Moayed Hassan Fedaily,모아이에드 흐아스사느 페다이리,페다이리,False
42315,2297,M. Taremi,Mehdi,Taremi,Mehdi Taremi,Iran,Iran; Olympiakos Piraeus,Greece; Iran,UEFA Champions League; World Cup,메흐디 타레미,타레미,verified-seed-csv,player_translation_ucl_2025_priority.csv,메흐디 타레미,타레미,False
42316,3473,V. Weiss,Vladimír,Weiss,Vladimír Weiss,Slovakia,Slovan Bratislava,Slovakia,UEFA Champions League,블라디미르 바이스,바이스,verified-seed-csv,player_translation_ucl_2025_remaining.csv,블라디미르 바이스,바이스,False
42404,18768,Abdel Aziz Mitwali,Abdel Aziz,Mitwali,Abdel Aziz Mitwali,Qatar,,,,압델 아지즈 미트와리,압델,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압델 아지즈 미트와리,압델,False
42419,18702,Hussein Ali,Hussein,Ali,Hussein Ali,Iraq,,,,후세인 알리,알리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,후세인 알리,알리,False
42421,18830,Youssef Ayman,Youssef Ayman,Hafez Farahat,Youssef Ayman Hafez Farahat,Qatar,,,,요세프 아이만 하페즈 파라하트,파라하트,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,요세프 아이만 하페즈 파라하트,파라하트,False
42422,16932,Ahmed Doozandeh,Ahmed Moein,Doozandeh,Ahmed Moein Doozandeh,Qatar,,,,,,nationality-phonetic:Qatar:arabic,Ahmed Moein Doozandeh,아흐메드 모아이느 두즈아느데흐,두즈아느데흐,False
42433,16933,Eisa Palangi,Eisa Ahmed,Palangi,Eisa Ahmed Palangi,Qatar,,,,아이사 아흐메드 파랑기,파랑기,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,아이사 아흐메드 파랑기,파랑기,False
42442,18703,Ali Faez Atiyah,Ali Faez,Atiyah,Ali Faez Atiyah,Iraq,,,,알리 파에즈,파에즈,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알리 파에즈,파에즈,False
42469,16934,Abdulaziz Al Ansari,Abdulaziz Rashid,Al Ansari,Abdulaziz Rashid Al Ansari,Qatar,,,,,,nationality-phonetic:Qatar:arabic,Abdulaziz Rashid Al Ansari,아브두라즈이즈 라시이드 아느사리,아느사리,False
42480,6651,O. Vâlceanu,Octavian Gabriel,Vâlceanu,Octavian Gabriel Vâlceanu,Romania,,,,,,nationality-phonetic:Romania:romanian,Octavian Gabriel Vâlceanu,오크타비아느 가브리엘 바르체아누,바르체아누,False
42500,2690,A. Șut,Adrian Gheorghe,Șut,Adrian Gheorghe Șut,Romania,FCSB,Romania,UEFA Europa League,에드리안 게오르게 숯,숯,verified-seed-csv,player_translation_uel_2025_remaining.csv,에드리안 게오르게 숯,숯,False
42589,2672,Ș. Târnovanu,Ștefan,Târnovanu,Ștefan Târnovanu,Romania,FCSB,Romania,UEFA Europa League,슈테판 트르노바누,트르노바누,verified-seed-csv,player_translation_uel_2025_remaining.csv,슈테판 트르노바누,트르노바누,False
42687,2673,D. Miculescu,David Raul,Miculescu,David Raul Miculescu,Romania,FCSB,Romania,UEFA Europa League,다비드 라울 미쿨레스쿠,미쿨레스쿠,verified-seed-csv,player_translation_uel_2025_remaining.csv,다비드 라울 미쿨레스쿠,미쿨레스쿠,False
42796,6652,M. Popa,Mihai Maximilian,Popa,Mihai Maximilian Popa,Romania,,,,,,nationality-phonetic:Romania:romanian,Mihai Maximilian Popa,미흐아이 마크시미리아느 포파,포파,False
42985,6615,M. Camora,Mário Jorge,Malico Paulino,Mário Jorge Malico Paulino,Romania,,,,,,nationality-phonetic:Romania:romanian,Mário Jorge Malico Paulino,마리오 지오르게 마리코 파우리노,마리코,False
42993,6632,C. Deac,Ciprian Ioan,Deac,Ciprian Ioan Deac,Romania,,,,,,nationality-phonetic:Romania:romanian,Ciprian Ioan Deac,치프리아느 이오아느 데아크,데아크,False
42998,6633,A. Păun,Adrian Constantin Alexandru,Păun,Adrian Constantin Alexandru Păun,Romania,,,,,,nationality-phonetic:Romania:romanian,Adrian Constantin Alexandru Păun,아드리아느 코느스타느티느 아레크사느드루 파우느,파우느,False
43002,6616,D. Đoković,Damjan,Đoković,Damjan Đoković,Croatia,CFR 1907 Cluj,Romania,UEFA Europa League,다먄 조코비치,조코비치,verified-seed-csv,player_translation_uel_2025_remaining.csv,다먄 조코비치,조코비치,False
43009,7002,A. Vlad,Andrei Daniel,Vlad,Andrei Daniel Vlad,Romania,,,,,,nationality-phonetic:Romania:romanian,Andrei Daniel Vlad,아느드라이 다니엘 브라드,브라드,False
43036,1598,D. Man,Dennis,Man,Dennis Man,Romania,PSV Eindhoven,Netherlands,UEFA Champions League,데니스 만,만,verified-seed-csv,player_translation_ucl_2025_priority.csv,데니스 만,만,False
43038,2674,F. Tănase,Florin Lucian,Tănase,Florin Lucian Tănase,Romania,FCSB,Romania,UEFA Europa League,플로린 터나세,터나세,verified-seed-csv,player_translation_uel_2025_remaining.csv,플로린 터나세,터나세,False
43070,3054,Á. Tordai,Árpád Örs György,Tordai,Árpád Örs György Tordai,Romania,,,,,,nationality-phonetic:Romania:romanian,Árpád Örs György Tordai,아르파드 오르스 기오르기 토르다이,토르다이,False
43096,6617,L. Munteanu,Louis,Munteanu,Louis Munteanu,Romania,,,,,,nationality-phonetic:Romania:romanian,Louis Munteanu,루이스 무느테아누,무느테아누,False
43109,2675,R. Radunović,Risto,Radunović,Risto Radunović,Montenegro,FCSB,Romania,UEFA Europa League,리스토 라두노비치,라두노비치,verified-seed-csv,player_translation_uel_2025_remaining.csv,리스토 라두노비치,라두노비치,False
43119,2676,D. Alibec,Denis,Alibec,Denis Alibec,Romania,FCSB,Romania,UEFA Champions League; UEFA Europa League,데니스 알리베크,알리베크,verified-seed-csv,player_translation_ucl_2025_remaining.csv,데니스 알리베크,알리베크,False
43153,2691,V. Crețu,Valentin Iulian,Crețu,Valentin Iulian Crețu,Romania,FCSB,Romania,UEFA Europa League,발렌틴 이우리안 크레츠,크레츠,verified-seed-csv,player_translation_uel_2025_remaining.csv,발렌틴 이우리안 크레츠,크레츠,False
43171,2677,D. Olaru,Darius,Dumitru Olaru,Darius Dumitru Olaru,Romania,FCSB,Romania,UEFA Europa League,다리우스 올라루,올라루,verified-seed-csv,player_translation_uel_2025_remaining.csv,다리우스 올라루,올라루,False
43246,16467,A. Laïdouni,Aïssa Bilal,Laïdouni,Aïssa Bilal Laïdouni,Tunisia,Tunisia,Tunisia,World Cup,아이사 라이두니,라이두니,verified-seed-csv,player_translation_world_cup_2022.csv,아이사 라이두니,라이두니,False
44205,16078,Mohammed Al Sahli,Mohammed Falah,Al Sahli,Mohammed Falah Al Sahli,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Mohammed Falah Al Sahli,모하메드 파라흐 사흐리,사흐리,False
44294,16114,Zaid Al Bawardi,Zaid Majed Zaid,Al Bawardi,Zaid Majed Zaid Al Bawardi,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Zaid Majed Zaid Al Bawardi,즈아이드 마지에드 즈아이드 바우아르디,바우아르디,False
44299,16096,Abdulrahman Al Obaid,Abdulrahman Ahmed Abdullah,Al Obaid,Abdulrahman Ahmed Abdullah Al Obaid,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Abdulrahman Ahmed Abdullah Al Obaid,아브두르라흐마느 아흐메드 아브두르라흐 오바이드,오바이드,False
44301,16115,Naif Almas,Naif Mousa Shuwaei,Almas,Naif Mousa Shuwaei Almas,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Naif Mousa Shuwaei Almas,나이프 무사 시우우아아이 아르마스,아르마스,False
44302,16079,Omar Hawsawi,Omar Ibrahim Omar,Othman,Omar Ibrahim Omar Othman,Saudi Arabia,,,,,,wikidata-ko-label,Omar Hawsawi,오마르 하우사위,하우사위,False
44303,16116,Abdullah Madu,Abdullah Mohammed Musa,Madu,Abdullah Mohammed Musa Madu,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,압둘라 마두,마두,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라 마두,마두,False
44309,16172,Sultan Al Ghannam,Sultan Abdullah Salem,Al Ghannam,Sultan Abdullah Salem Al Ghannam,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,Sultan Al-Ghannam,Al-Ghannam,manual-common-name,Sultan Al Ghannam,술탄 알간남,알간남,True
44313,16097,Yahia Al Shehri,Yahia Sulaiman,Ali Al Shehri,Yahia Sulaiman Ali Al Shehri,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Yahia Sulaiman Ali Al Shehri,이아흐이아 수라이마느 아리 시에흐리,아리,False
44314,16159,Abdulrahman Al Dosari,Abdulrahman Mutlaq,Al Dosari,Abdulrahman Mutlaq Al Dosari,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Abdulrahman Mutlaq Al Dosari,아브두르라흐마느 무트라크 도사리,도사리,False
44315,16173,Abdullah Al Khaibari,Abdullah Mohammed Hamza Al Ber,Al Khaibari,Abdullah Mohammed Hamza Al Ber Al Khaibari,Saudi Arabia,,,,압둘라 모함마드 함자 알 베르 알 카이바리,알 카이바리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라 모함마드 함자 알 베르 알 카이바리,알 카이바리,False
44322,18088,Abdullah Al Salem,Abdullah Ibrahim Ahmed,Al Salem,Abdullah Ibrahim Ahmed Al Salem,Saudi Arabia,,,,압둘라 이브라힘 아흐마드 알 세일렘,알 세일렘,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라 이브라힘 아흐마드 알 세일렘,알 세일렘,False
44324,16117,Feras Al Brikan,Feras Tariq Nasser,Al Brikan,Feras Tariq Nasser Al Brikan,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,페라스 타리크 나세르 알 브리칸,알 브리칸,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,페라스 타리크 나세르 알 브리칸,알 브리칸,False
44325,16613,A. Hamed Allah,Abderrazzaq,Hamed Allah,Abderrazzaq Hamed Allah,Morocco,Morocco,Morocco,World Cup,아브데라자크 하메드 알라,알라,verified-seed-csv,player_translation_world_cup_2022.csv,아브데라자크 하메드 알라,알라,False
44327,16118,Abdullah Al Muaiouf,Abdullah Ibrahim Abdullah,Al Muaiouf,Abdullah Ibrahim Abdullah Al Muaiouf,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Abdullah Ibrahim Abdullah Al Muaiouf,아브두르라흐 이브라흐이므 아브두르라흐 무아이우프,무아이우프,False
44329,16135,Mohammed Al Burayk,Mohammed Ibrahim Mohammed,Al Burayk,Mohammed Ibrahim Mohammed Al Burayk,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,모함메드 알브레이크,알브레이크,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,모함메드 알브레이크,알브레이크,False
44331,16136,Yasir Al Shahrani,Yasir Gharsan Saeed,Al Mohammadi Al Shahrani,Yasir Gharsan Saeed Al Mohammadi Al Shahrani,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,야시르 가르산 사이드 알 모하마디 알 샤라니,야시르 알 샤라니,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,야시르 가르산 사이드 알 모하마디 알 샤라니,야시르 알 샤라니,False
44332,16137,Ali Al Bulayhi,Ali Hadi Mohammed,Al Bulayhi,Ali Hadi Mohammed Al Bulayhi,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,알리 하디 모함마드 알 불라이히,알 불라이히,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알리 하디 모함마드 알 불라이히,알 불라이히,False
44335,18048,Hassan Kadesh,Hassan Kadesh Yahya,Mahboob,Hassan Kadesh Yahya Mahboob,Saudi Arabia,,,,하산 카데시 야히야 마후부브,카데시,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,하산 카데시 야히야 마후부브,카데시,False
44336,16174,Ahmed Sharahili,Ahmed Mohammed Mohammed Hisami,Sharahili,Ahmed Mohammed Mohammed Hisami Sharahili,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Ahmed Mohammed Mohammed Hisami Sharahili,아흐메드 시아라흐이리,시아라흐이리,False
44337,16138,Waleed Al Ahmad,Waleed Abdul,Wahab Al Ahmad,Waleed Abdul Wahab Al Ahmad,Saudi Arabia,,,,왈리드 압둘 와하브 알 아마드,왈리드 알 아마드,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,왈리드 압둘 와하브 알 아마드,왈리드 알 아마드,False
44338,16098,Nawaf Al Abid,Nawaf Shaker Fayrouz,Al Abid,Nawaf Shaker Fayrouz Al Abid,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,나와프 샤커 파이루즈 알 아비드,알 아비드,verified-seed-csv,player_translation_world_cup_2022.csv,나와프 샤커 파이루즈 알 아비드,알 아비드,False
44339,16139,Nasser Al Dawsari,Nasser Essa Shafi Al Shardan,Al Dawsari,Nasser Essa Shafi Al Shardan Al Dawsari,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,나세르 알다우사리,알다우사리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,나세르 알다우사리,알다우사리,False
44340,16140,Salem Al Dawsari,Salem Mohammed Shafi,Al Dawsari,Salem Mohammed Shafi Al Dawsari,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,살렘 모하메드 샤피 알 다우사리,살렘 알 다우사리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,살렘 모하메드 샤피 알 다우사리,살렘 알 다우사리,False
44341,16160,Salman Al Faraj,Salman Mohammed Mohammed,Al Faraj,Salman Mohammed Mohammed Al Faraj,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,살만 알파라지,알파라지,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,살만 알파라지,알파라지,False
44347,16119,Hattan Bahbri,Hattan Sultan Ahmed,Bahbri,Hattan Sultan Ahmed Bahbri,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,하탄 술탄 아흐메드 바흐브리,바흐브리,verified-seed-csv,player_translation_world_cup_2022.csv,하탄 술탄 아흐메드 바흐브리,바흐브리,False
44349,16141,Mohamed Kanno,Mohamed Ibrahim Abdullah,Kanno,Mohamed Ibrahim Abdullah Kanno,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,모하메드 칸노,칸노,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,모하메드 칸노,칸노,False
44350,16099,Abdullah Otayf,Abdullah Ibrahim Yahya,Otayf,Abdullah Ibrahim Yahya Otayf,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,압둘라 오타이프,오타이프,verified-seed-csv,player_translation_world_cup_2022.csv,압둘라 오타이프,오타이프,False
44360,18052,Raghed Najjar,Raghed Alaa Mohammed,Najjar,Raghed Alaa Mohammed Najjar,Saudi Arabia,,,,라게드 알라 모하메드 나쟈르,라게드 나쟈르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,라게드 알라 모하메드 나쟈르,라게드 나쟈르,False
44362,16142,Hassan Tambakti,Hassan Mohammed Osama,Al Tambakti,Hassan Mohammed Osama Al Tambakti,Saudi Arabia,Saudi Arabia,Saudi-Arabia,World Cup,하산 알탐바크티,알탐바크티,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,하산 알탐바크티,알탐바크티,False
44367,16143,Ali Majrashi,Ali,Hassan Muhammad Majrashi,Ali Hassan Muhammad Majrashi,Saudi Arabia,,,,알리 하산 무함마드 마지라시,마지라시,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,알리 하산 무함마드 마지라시,마지라시,False
44373,16175,Abdulmajeed Al Sulaiheem,Abdulmajeed Mohammed Issa,Al Sulaiheem,Abdulmajeed Mohammed Issa Al Sulaiheem,Saudi Arabia,,,,,,nationality-phonetic:Saudi Arabia:arabic,Abdulmajeed Mohammed Issa Al Sulaiheem,아브두르마지에에드 모하메드 이스사 수라이흐에에므,수라이흐에에므,False
44374,16161,Turki Al Ammar,Turki Marwan Saad,Al Ammar,Turki Marwan Saad Al Ammar,Saudi Arabia,,,,투르키 마르완 사아드 알 암마르,투르키 알 암마르,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,투르키 마르완 사아드 알 암마르,투르키 알 암마르,False
